timezero,unit,target,value
2015-07-27,HHS Region 9,Season peak week,2016-02-15
2015-07-27,HHS Region 9,Season onset,2016-01-18
2015-08-03,HHS Region 9,1 wk ahead,1.06719
2015-08-03,HHS Region 9,2 wk ahead,1.08806
2015-08-03,HHS Region 9,3 wk ahead,1.21307
2015-08-03,HHS Region 9,4 wk ahead,1.1754
2015-08-03,HHS Region 9,Season peak percentage,4.3744
2015-08-03,HHS Region 9,Season peak week,2016-02-15
2015-08-03,HHS Region 9,Season onset,2016-01-18
2015-08-10,HHS Region 9,1 wk ahead,1.08806
2015-08-10,HHS Region 9,2 wk ahead,1.21307
2015-08-10,HHS Region 9,3 wk ahead,1.1754
2015-08-10,HHS Region 9,4 wk ahead,0.927354
2015-08-10,HHS Region 9,Season peak percentage,4.3744
2015-08-10,HHS Region 9,Season peak week,2016-02-15
2015-08-10,HHS Region 9,Season onset,2016-01-18
2015-08-17,HHS Region 9,1 wk ahead,1.21307
2015-08-17,HHS Region 9,2 wk ahead,1.1754
2015-08-17,HHS Region 9,3 wk ahead,0.927354
2015-08-17,HHS Region 9,4 wk ahead,1.30703
2015-08-17,HHS Region 9,Season peak percentage,4.3744
2015-08-17,HHS Region 9,Season peak week,2016-02-15
2015-08-17,HHS Region 9,Season onset,2016-01-18
2015-08-24,HHS Region 9,1 wk ahead,1.1754
2015-08-24,HHS Region 9,2 wk ahead,0.927354
2015-08-24,HHS Region 9,3 wk ahead,1.30703
2015-08-24,HHS Region 9,4 wk ahead,1.30231
2015-08-24,HHS Region 9,Season peak percentage,4.3744
2015-08-24,HHS Region 9,Season peak week,2016-02-15
2015-08-24,HHS Region 9,Season onset,2016-01-18
2015-08-31,HHS Region 9,1 wk ahead,0.927354
2015-08-31,HHS Region 9,2 wk ahead,1.30703
2015-08-31,HHS Region 9,3 wk ahead,1.30231
2015-08-31,HHS Region 9,4 wk ahead,1.17311
2015-08-31,HHS Region 9,Season peak percentage,4.3744
2015-08-31,HHS Region 9,Season peak week,2016-02-15
2015-08-31,HHS Region 9,Season onset,2016-01-18
2015-09-07,HHS Region 9,1 wk ahead,1.30703
2015-09-07,HHS Region 9,2 wk ahead,1.30231
2015-09-07,HHS Region 9,3 wk ahead,1.17311
2015-09-07,HHS Region 9,4 wk ahead,1.34537
2015-09-07,HHS Region 9,Season peak percentage,4.3744
2015-09-07,HHS Region 9,Season peak week,2016-02-15
2015-09-07,HHS Region 9,Season onset,2016-01-18
2015-09-14,HHS Region 9,1 wk ahead,1.30231
2015-09-14,HHS Region 9,2 wk ahead,1.17311
2015-09-14,HHS Region 9,3 wk ahead,1.34537
2015-09-14,HHS Region 9,4 wk ahead,1.48977
2015-09-14,HHS Region 9,Season peak percentage,4.3744
2015-09-14,HHS Region 9,Season peak week,2016-02-15
2015-09-14,HHS Region 9,Season onset,2016-01-18
2015-09-21,HHS Region 9,1 wk ahead,1.17311
2015-09-21,HHS Region 9,2 wk ahead,1.34537
2015-09-21,HHS Region 9,3 wk ahead,1.48977
2015-09-21,HHS Region 9,4 wk ahead,1.43902
2015-09-21,HHS Region 9,Season peak percentage,4.3744
2015-09-21,HHS Region 9,Season peak week,2016-02-15
2015-09-21,HHS Region 9,Season onset,2016-01-18
2015-09-28,HHS Region 9,1 wk ahead,1.34537
2015-09-28,HHS Region 9,2 wk ahead,1.48977
2015-09-28,HHS Region 9,3 wk ahead,1.43902
2015-09-28,HHS Region 9,4 wk ahead,1.58879
2015-09-28,HHS Region 9,Season peak percentage,4.3744
2015-09-28,HHS Region 9,Season peak week,2016-02-15
2015-09-28,HHS Region 9,Season onset,2016-01-18
2015-10-05,HHS Region 9,1 wk ahead,1.48977
2015-10-05,HHS Region 9,2 wk ahead,1.43902
2015-10-05,HHS Region 9,3 wk ahead,1.58879
2015-10-05,HHS Region 9,4 wk ahead,1.70585
2015-10-05,HHS Region 9,Season peak percentage,4.3744
2015-10-05,HHS Region 9,Season peak week,2016-02-15
2015-10-05,HHS Region 9,Season onset,2016-01-18
2015-10-12,HHS Region 9,1 wk ahead,1.43902
2015-10-12,HHS Region 9,2 wk ahead,1.58879
2015-10-12,HHS Region 9,3 wk ahead,1.70585
2015-10-12,HHS Region 9,4 wk ahead,1.73921
2015-10-12,HHS Region 9,Season peak percentage,4.3744
2015-10-12,HHS Region 9,Season peak week,2016-02-15
2015-10-12,HHS Region 9,Season onset,2016-01-18
2015-10-19,HHS Region 9,1 wk ahead,1.58879
2015-10-19,HHS Region 9,2 wk ahead,1.70585
2015-10-19,HHS Region 9,3 wk ahead,1.73921
2015-10-19,HHS Region 9,4 wk ahead,1.98744
2015-10-19,HHS Region 9,Season peak percentage,4.3744
2015-10-19,HHS Region 9,Season peak week,2016-02-15
2015-10-19,HHS Region 9,Season onset,2016-01-18
2015-10-26,HHS Region 9,1 wk ahead,1.70585
2015-10-26,HHS Region 9,2 wk ahead,1.73921
2015-10-26,HHS Region 9,3 wk ahead,1.98744
2015-10-26,HHS Region 9,4 wk ahead,2.2437
2015-10-26,HHS Region 9,Season peak percentage,4.3744
2015-10-26,HHS Region 9,Season peak week,2016-02-15
2015-10-26,HHS Region 9,Season onset,2016-01-18
2015-11-02,HHS Region 9,1 wk ahead,1.73921
2015-11-02,HHS Region 9,2 wk ahead,1.98744
2015-11-02,HHS Region 9,3 wk ahead,2.2437
2015-11-02,HHS Region 9,4 wk ahead,2.00403
2015-11-02,HHS Region 9,Season peak percentage,4.3744
2015-11-02,HHS Region 9,Season peak week,2016-02-15
2015-11-02,HHS Region 9,Season onset,2016-01-18
2015-11-09,HHS Region 9,1 wk ahead,1.98744
2015-11-09,HHS Region 9,2 wk ahead,2.2437
2015-11-09,HHS Region 9,3 wk ahead,2.00403
2015-11-09,HHS Region 9,4 wk ahead,2.0343
2015-11-09,HHS Region 9,Season peak percentage,4.3744
2015-11-09,HHS Region 9,Season peak week,2016-02-15
2015-11-09,HHS Region 9,Season onset,2016-01-18
2015-11-16,HHS Region 9,1 wk ahead,2.2437
2015-11-16,HHS Region 9,2 wk ahead,2.00403
2015-11-16,HHS Region 9,3 wk ahead,2.0343
2015-11-16,HHS Region 9,4 wk ahead,2.13484
2015-11-16,HHS Region 9,Season peak percentage,4.3744
2015-11-16,HHS Region 9,Season peak week,2016-02-15
2015-11-16,HHS Region 9,Season onset,2016-01-18
2015-11-23,HHS Region 9,1 wk ahead,2.00403
2015-11-23,HHS Region 9,2 wk ahead,2.0343
2015-11-23,HHS Region 9,3 wk ahead,2.13484
2015-11-23,HHS Region 9,4 wk ahead,2.80184
2015-11-23,HHS Region 9,Season peak percentage,4.3744
2015-11-23,HHS Region 9,Season peak week,2016-02-15
2015-11-23,HHS Region 9,Season onset,2016-01-18
2015-11-30,HHS Region 9,1 wk ahead,2.0343
2015-11-30,HHS Region 9,2 wk ahead,2.13484
2015-11-30,HHS Region 9,3 wk ahead,2.80184
2015-11-30,HHS Region 9,4 wk ahead,3.04687
2015-11-30,HHS Region 9,Season peak percentage,4.3744
2015-11-30,HHS Region 9,Season peak week,2016-02-15
2015-11-30,HHS Region 9,Season onset,2016-01-18
2015-12-07,HHS Region 9,1 wk ahead,2.13484
2015-12-07,HHS Region 9,2 wk ahead,2.80184
2015-12-07,HHS Region 9,3 wk ahead,3.04687
2015-12-07,HHS Region 9,4 wk ahead,2.42695
2015-12-07,HHS Region 9,Season peak percentage,4.3744
2015-12-07,HHS Region 9,Season peak week,2016-02-15
2015-12-07,HHS Region 9,Season onset,2016-01-18
2015-12-14,HHS Region 9,1 wk ahead,2.80184
2015-12-14,HHS Region 9,2 wk ahead,3.04687
2015-12-14,HHS Region 9,3 wk ahead,2.42695
2015-12-14,HHS Region 9,4 wk ahead,2.40393
2015-12-14,HHS Region 9,Season peak percentage,4.3744
2015-12-14,HHS Region 9,Season peak week,2016-02-15
2015-12-14,HHS Region 9,Season onset,2016-01-18
2015-12-21,HHS Region 9,1 wk ahead,3.04687
2015-12-21,HHS Region 9,2 wk ahead,2.42695
2015-12-21,HHS Region 9,3 wk ahead,2.40393
2015-12-21,HHS Region 9,4 wk ahead,2.64512
2015-12-21,HHS Region 9,Season peak percentage,4.3744
2015-12-21,HHS Region 9,Season peak week,2016-02-15
2015-12-21,HHS Region 9,Season onset,2016-01-18
2015-12-28,HHS Region 9,1 wk ahead,2.42695
2015-12-28,HHS Region 9,2 wk ahead,2.40393
2015-12-28,HHS Region 9,3 wk ahead,2.64512
2015-12-28,HHS Region 9,4 wk ahead,2.82762
2015-12-28,HHS Region 9,Season peak percentage,4.3744
2015-12-28,HHS Region 9,Season peak week,2016-02-15
2015-12-28,HHS Region 9,Season onset,2016-01-18
2016-01-04,HHS Region 9,1 wk ahead,2.40393
2016-01-04,HHS Region 9,2 wk ahead,2.64512
2016-01-04,HHS Region 9,3 wk ahead,2.82762
2016-01-04,HHS Region 9,4 wk ahead,3.24343
2016-01-04,HHS Region 9,Season peak percentage,4.3744
2016-01-04,HHS Region 9,Season peak week,2016-02-15
2016-01-04,HHS Region 9,Season onset,2016-01-18
2016-01-11,HHS Region 9,1 wk ahead,2.64512
2016-01-11,HHS Region 9,2 wk ahead,2.82762
2016-01-11,HHS Region 9,3 wk ahead,3.24343
2016-01-11,HHS Region 9,4 wk ahead,3.96877
2016-01-11,HHS Region 9,Season peak percentage,4.3744
2016-01-11,HHS Region 9,Season peak week,2016-02-15
2016-01-11,HHS Region 9,Season onset,2016-01-18
2016-01-18,HHS Region 9,1 wk ahead,2.82762
2016-01-18,HHS Region 9,2 wk ahead,3.24343
2016-01-18,HHS Region 9,3 wk ahead,3.96877
2016-01-18,HHS Region 9,4 wk ahead,4.3744
2016-01-18,HHS Region 9,Season peak percentage,4.3744
2016-01-18,HHS Region 9,Season peak week,2016-02-15
2016-01-18,HHS Region 9,Season onset,2016-01-18
2016-01-25,HHS Region 9,1 wk ahead,3.24343
2016-01-25,HHS Region 9,2 wk ahead,3.96877
2016-01-25,HHS Region 9,3 wk ahead,4.3744
2016-01-25,HHS Region 9,4 wk ahead,3.92775
2016-01-25,HHS Region 9,Season peak percentage,4.3744
2016-01-25,HHS Region 9,Season peak week,2016-02-15
2016-01-25,HHS Region 9,Season onset,2016-01-18
2016-02-01,HHS Region 9,1 wk ahead,3.96877
2016-02-01,HHS Region 9,2 wk ahead,4.3744
2016-02-01,HHS Region 9,3 wk ahead,3.92775
2016-02-01,HHS Region 9,4 wk ahead,3.84237
2016-02-01,HHS Region 9,Season peak percentage,4.3744
2016-02-01,HHS Region 9,Season peak week,2016-02-15
2016-02-01,HHS Region 9,Season onset,2016-01-18
2016-02-08,HHS Region 9,1 wk ahead,4.3744
2016-02-08,HHS Region 9,2 wk ahead,3.92775
2016-02-08,HHS Region 9,3 wk ahead,3.84237
2016-02-08,HHS Region 9,4 wk ahead,3.8018
2016-02-08,HHS Region 9,Season peak percentage,4.3744
2016-02-08,HHS Region 9,Season peak week,2016-02-15
2016-02-08,HHS Region 9,Season onset,2016-01-18
2016-02-15,HHS Region 9,1 wk ahead,3.92775
2016-02-15,HHS Region 9,2 wk ahead,3.84237
2016-02-15,HHS Region 9,3 wk ahead,3.8018
2016-02-15,HHS Region 9,4 wk ahead,3.33737
2016-02-15,HHS Region 9,Season peak percentage,4.3744
2016-02-15,HHS Region 9,Season peak week,2016-02-15
2016-02-15,HHS Region 9,Season onset,2016-01-18
2016-02-22,HHS Region 9,1 wk ahead,3.84237
2016-02-22,HHS Region 9,2 wk ahead,3.8018
2016-02-22,HHS Region 9,3 wk ahead,3.33737
2016-02-22,HHS Region 9,4 wk ahead,3.00567
2016-02-22,HHS Region 9,Season peak percentage,4.3744
2016-02-22,HHS Region 9,Season peak week,2016-02-15
2016-02-22,HHS Region 9,Season onset,2016-01-18
2016-02-29,HHS Region 9,1 wk ahead,3.8018
2016-02-29,HHS Region 9,2 wk ahead,3.33737
2016-02-29,HHS Region 9,3 wk ahead,3.00567
2016-02-29,HHS Region 9,4 wk ahead,2.78509
2016-02-29,HHS Region 9,Season peak percentage,4.3744
2016-02-29,HHS Region 9,Season peak week,2016-02-15
2016-02-29,HHS Region 9,Season onset,2016-01-18
2016-03-07,HHS Region 9,1 wk ahead,3.33737
2016-03-07,HHS Region 9,2 wk ahead,3.00567
2016-03-07,HHS Region 9,3 wk ahead,2.78509
2016-03-07,HHS Region 9,4 wk ahead,2.2393
2016-03-07,HHS Region 9,Season peak percentage,4.3744
2016-03-07,HHS Region 9,Season peak week,2016-02-15
2016-03-07,HHS Region 9,Season onset,2016-01-18
2016-03-14,HHS Region 9,1 wk ahead,3.00567
2016-03-14,HHS Region 9,2 wk ahead,2.78509
2016-03-14,HHS Region 9,3 wk ahead,2.2393
2016-03-14,HHS Region 9,4 wk ahead,2.0331
2016-03-14,HHS Region 9,Season peak percentage,4.3744
2016-03-14,HHS Region 9,Season peak week,2016-02-15
2016-03-14,HHS Region 9,Season onset,2016-01-18
2016-03-21,HHS Region 9,1 wk ahead,2.78509
2016-03-21,HHS Region 9,2 wk ahead,2.2393
2016-03-21,HHS Region 9,3 wk ahead,2.0331
2016-03-21,HHS Region 9,4 wk ahead,1.76124
2016-03-21,HHS Region 9,Season peak percentage,4.3744
2016-03-21,HHS Region 9,Season peak week,2016-02-15
2016-03-21,HHS Region 9,Season onset,2016-01-18
2016-03-28,HHS Region 9,1 wk ahead,2.2393
2016-03-28,HHS Region 9,2 wk ahead,2.0331
2016-03-28,HHS Region 9,3 wk ahead,1.76124
2016-03-28,HHS Region 9,4 wk ahead,1.74637
2016-03-28,HHS Region 9,Season peak percentage,4.3744
2016-03-28,HHS Region 9,Season peak week,2016-02-15
2016-03-28,HHS Region 9,Season onset,2016-01-18
2016-04-04,HHS Region 9,1 wk ahead,2.0331
2016-04-04,HHS Region 9,2 wk ahead,1.76124
2016-04-04,HHS Region 9,3 wk ahead,1.74637
2016-04-04,HHS Region 9,4 wk ahead,1.79629
2016-04-04,HHS Region 9,Season peak percentage,4.3744
2016-04-04,HHS Region 9,Season peak week,2016-02-15
2016-04-04,HHS Region 9,Season onset,2016-01-18
2016-04-11,HHS Region 9,1 wk ahead,1.76124
2016-04-11,HHS Region 9,2 wk ahead,1.74637
2016-04-11,HHS Region 9,3 wk ahead,1.79629
2016-04-11,HHS Region 9,4 wk ahead,1.52741
2016-04-11,HHS Region 9,Season peak percentage,4.3744
2016-04-11,HHS Region 9,Season peak week,2016-02-15
2016-04-11,HHS Region 9,Season onset,2016-01-18
2016-04-18,HHS Region 9,1 wk ahead,1.74637
2016-04-18,HHS Region 9,2 wk ahead,1.79629
2016-04-18,HHS Region 9,3 wk ahead,1.52741
2016-04-18,HHS Region 9,4 wk ahead,1.49464
2016-04-18,HHS Region 9,Season peak percentage,4.3744
2016-04-18,HHS Region 9,Season peak week,2016-02-15
2016-04-18,HHS Region 9,Season onset,2016-01-18
2016-04-25,HHS Region 9,1 wk ahead,1.79629
2016-04-25,HHS Region 9,2 wk ahead,1.52741
2016-04-25,HHS Region 9,3 wk ahead,1.49464
2016-04-25,HHS Region 9,4 wk ahead,1.38824
2016-04-25,HHS Region 9,Season peak percentage,4.3744
2016-04-25,HHS Region 9,Season peak week,2016-02-15
2016-04-25,HHS Region 9,Season onset,2016-01-18
2016-05-02,HHS Region 9,1 wk ahead,1.52741
2016-05-02,HHS Region 9,2 wk ahead,1.49464
2016-05-02,HHS Region 9,3 wk ahead,1.38824
2016-05-02,HHS Region 9,4 wk ahead,1.31969
2016-05-02,HHS Region 9,Season peak percentage,4.3744
2016-05-02,HHS Region 9,Season peak week,2016-02-15
2016-05-02,HHS Region 9,Season onset,2016-01-18
2016-05-09,HHS Region 9,1 wk ahead,1.49464
2016-05-09,HHS Region 9,2 wk ahead,1.38824
2016-05-09,HHS Region 9,3 wk ahead,1.31969
2016-05-09,HHS Region 9,4 wk ahead,1.30581
2016-05-09,HHS Region 9,Season peak percentage,4.3744
2016-05-09,HHS Region 9,Season peak week,2016-02-15
2016-05-09,HHS Region 9,Season onset,2016-01-18
2016-05-16,HHS Region 9,1 wk ahead,1.38824
2016-05-16,HHS Region 9,2 wk ahead,1.31969
2016-05-16,HHS Region 9,3 wk ahead,1.30581
2016-05-16,HHS Region 9,4 wk ahead,1.21624
2016-05-16,HHS Region 9,Season peak percentage,4.3744
2016-05-16,HHS Region 9,Season peak week,2016-02-15
2016-05-16,HHS Region 9,Season onset,2016-01-18
2016-05-23,HHS Region 9,1 wk ahead,1.31969
2016-05-23,HHS Region 9,2 wk ahead,1.30581
2016-05-23,HHS Region 9,3 wk ahead,1.21624
2016-05-23,HHS Region 9,4 wk ahead,1.07191
2016-05-23,HHS Region 9,Season peak percentage,4.3744
2016-05-23,HHS Region 9,Season peak week,2016-02-15
2016-05-23,HHS Region 9,Season onset,2016-01-18
2016-05-30,HHS Region 9,1 wk ahead,1.30581
2016-05-30,HHS Region 9,2 wk ahead,1.21624
2016-05-30,HHS Region 9,3 wk ahead,1.07191
2016-05-30,HHS Region 9,4 wk ahead,1.14158
2016-05-30,HHS Region 9,Season peak percentage,4.3744
2016-05-30,HHS Region 9,Season peak week,2016-02-15
2016-05-30,HHS Region 9,Season onset,2016-01-18
2016-06-06,HHS Region 9,1 wk ahead,1.21624
2016-06-06,HHS Region 9,2 wk ahead,1.07191
2016-06-06,HHS Region 9,3 wk ahead,1.14158
2016-06-06,HHS Region 9,4 wk ahead,1.09858
2016-06-06,HHS Region 9,Season peak percentage,4.3744
2016-06-06,HHS Region 9,Season peak week,2016-02-15
2016-06-06,HHS Region 9,Season onset,2016-01-18
2016-06-13,HHS Region 9,1 wk ahead,1.07191
2016-06-13,HHS Region 9,2 wk ahead,1.14158
2016-06-13,HHS Region 9,3 wk ahead,1.09858
2016-06-13,HHS Region 9,4 wk ahead,0.960341
2016-06-13,HHS Region 9,Season peak percentage,4.3744
2016-06-13,HHS Region 9,Season peak week,2016-02-15
2016-06-13,HHS Region 9,Season onset,2016-01-18
2016-06-20,HHS Region 9,1 wk ahead,1.14158
2016-06-20,HHS Region 9,2 wk ahead,1.09858
2016-06-20,HHS Region 9,3 wk ahead,0.960341
2016-06-20,HHS Region 9,4 wk ahead,0.88295
2016-06-20,HHS Region 9,Season peak percentage,4.3744
2016-06-20,HHS Region 9,Season peak week,2016-02-15
2016-06-20,HHS Region 9,Season onset,2016-01-18
2016-06-27,HHS Region 9,1 wk ahead,1.09858
2016-06-27,HHS Region 9,2 wk ahead,0.960341
2016-06-27,HHS Region 9,3 wk ahead,0.88295
2016-06-27,HHS Region 9,4 wk ahead,0.798763
2016-06-27,HHS Region 9,Season peak percentage,4.3744
2016-06-27,HHS Region 9,Season peak week,2016-02-15
2016-06-27,HHS Region 9,Season onset,2016-01-18
2016-07-04,HHS Region 9,1 wk ahead,0.960341
2016-07-04,HHS Region 9,2 wk ahead,0.88295
2016-07-04,HHS Region 9,3 wk ahead,0.798763
2016-07-04,HHS Region 9,4 wk ahead,0.793163
2016-07-04,HHS Region 9,Season peak percentage,4.3744
2016-07-04,HHS Region 9,Season peak week,2016-02-15
2016-07-04,HHS Region 9,Season onset,2016-01-18
2016-07-11,HHS Region 9,1 wk ahead,0.88295
2016-07-11,HHS Region 9,2 wk ahead,0.798763
2016-07-11,HHS Region 9,3 wk ahead,0.793163
2016-07-11,HHS Region 9,4 wk ahead,0.777639
2016-07-11,HHS Region 9,Season peak percentage,4.3744
2016-07-11,HHS Region 9,Season peak week,2016-02-15
2016-07-11,HHS Region 9,Season onset,2016-01-18
2016-07-18,HHS Region 9,1 wk ahead,0.798763
2016-07-18,HHS Region 9,2 wk ahead,0.793163
2016-07-18,HHS Region 9,3 wk ahead,0.777639
2016-07-18,HHS Region 9,4 wk ahead,0.889385
2016-07-18,HHS Region 9,Season peak percentage,4.3744
2016-07-18,HHS Region 9,Season peak week,2016-02-15
2016-07-18,HHS Region 9,Season onset,2016-01-18
2015-07-27,HHS Region 10,1 wk ahead,0.277682
2015-07-27,HHS Region 10,2 wk ahead,0.176249
2015-07-27,HHS Region 10,3 wk ahead,0.233461
2015-07-27,HHS Region 10,4 wk ahead,0.129447
2015-07-27,HHS Region 10,Season peak percentage,2.44289
2015-07-27,HHS Region 10,Season peak week,2016-02-15
2015-07-27,HHS Region 10,Season onset,2016-01-18
2015-08-03,HHS Region 10,1 wk ahead,0.176249
2015-08-03,HHS Region 10,2 wk ahead,0.233461
2015-08-03,HHS Region 10,3 wk ahead,0.129447
2015-08-03,HHS Region 10,4 wk ahead,0.409017
2015-08-03,HHS Region 10,Season peak percentage,2.44289
2015-08-03,HHS Region 10,Season peak week,2016-02-15
2015-08-03,HHS Region 10,Season onset,2016-01-18
2015-08-10,HHS Region 10,1 wk ahead,0.233461
2015-08-10,HHS Region 10,2 wk ahead,0.129447
2015-08-10,HHS Region 10,3 wk ahead,0.409017
2015-08-10,HHS Region 10,4 wk ahead,0.545922
2015-08-10,HHS Region 10,Season peak percentage,2.44289
2015-08-10,HHS Region 10,Season peak week,2016-02-15
2015-08-10,HHS Region 10,Season onset,2016-01-18
2015-08-17,HHS Region 10,1 wk ahead,0.129447
2015-08-17,HHS Region 10,2 wk ahead,0.409017
2015-08-17,HHS Region 10,3 wk ahead,0.545922
2015-08-17,HHS Region 10,4 wk ahead,0.500789
2015-08-17,HHS Region 10,Season peak percentage,2.44289
2015-08-17,HHS Region 10,Season peak week,2016-02-15
2015-08-17,HHS Region 10,Season onset,2016-01-18
2015-08-24,HHS Region 10,1 wk ahead,0.409017
2015-08-24,HHS Region 10,2 wk ahead,0.545922
2015-08-24,HHS Region 10,3 wk ahead,0.500789
2015-08-24,HHS Region 10,4 wk ahead,0.507331
2015-08-24,HHS Region 10,Season peak percentage,2.44289
2015-08-24,HHS Region 10,Season peak week,2016-02-15
2015-08-24,HHS Region 10,Season onset,2016-01-18
2015-08-31,HHS Region 10,1 wk ahead,0.545922
2015-08-31,HHS Region 10,2 wk ahead,0.500789
2015-08-31,HHS Region 10,3 wk ahead,0.507331
2015-08-31,HHS Region 10,4 wk ahead,0.629231
2015-08-31,HHS Region 10,Season peak percentage,2.44289
2015-08-31,HHS Region 10,Season peak week,2016-02-15
2015-08-31,HHS Region 10,Season onset,2016-01-18
2015-09-07,HHS Region 10,1 wk ahead,0.500789
2015-09-07,HHS Region 10,2 wk ahead,0.507331
2015-09-07,HHS Region 10,3 wk ahead,0.629231
2015-09-07,HHS Region 10,4 wk ahead,0.497072
2015-09-07,HHS Region 10,Season peak percentage,2.44289
2015-09-07,HHS Region 10,Season peak week,2016-02-15
2015-09-07,HHS Region 10,Season onset,2016-01-18
2015-09-14,HHS Region 10,1 wk ahead,0.507331
2015-09-14,HHS Region 10,2 wk ahead,0.629231
2015-09-14,HHS Region 10,3 wk ahead,0.497072
2015-09-14,HHS Region 10,4 wk ahead,0.756054
2015-09-14,HHS Region 10,Season peak percentage,2.44289
2015-09-14,HHS Region 10,Season peak week,2016-02-15
2015-09-14,HHS Region 10,Season onset,2016-01-18
2015-09-21,HHS Region 10,1 wk ahead,0.629231
2015-09-21,HHS Region 10,2 wk ahead,0.497072
2015-09-21,HHS Region 10,3 wk ahead,0.756054
2015-09-21,HHS Region 10,4 wk ahead,0.550018
2015-09-21,HHS Region 10,Season peak percentage,2.44289
2015-09-21,HHS Region 10,Season peak week,2016-02-15
2015-09-21,HHS Region 10,Season onset,2016-01-18
2015-09-28,HHS Region 10,1 wk ahead,0.497072
2015-09-28,HHS Region 10,2 wk ahead,0.756054
2015-09-28,HHS Region 10,3 wk ahead,0.550018
2015-09-28,HHS Region 10,4 wk ahead,0.853014
2015-09-28,HHS Region 10,Season peak percentage,2.44289
2015-09-28,HHS Region 10,Season peak week,2016-02-15
2015-09-28,HHS Region 10,Season onset,2016-01-18
2015-10-05,HHS Region 10,1 wk ahead,0.756054
2015-10-05,HHS Region 10,2 wk ahead,0.550018
2015-10-05,HHS Region 10,3 wk ahead,0.853014
2015-10-05,HHS Region 10,4 wk ahead,0.526763
2015-10-05,HHS Region 10,Season peak percentage,2.44289
2015-10-05,HHS Region 10,Season peak week,2016-02-15
2015-10-05,HHS Region 10,Season onset,2016-01-18
2015-10-12,HHS Region 10,1 wk ahead,0.550018
2015-10-12,HHS Region 10,2 wk ahead,0.853014
2015-10-12,HHS Region 10,3 wk ahead,0.526763
2015-10-12,HHS Region 10,4 wk ahead,0.891904
2015-10-12,HHS Region 10,Season peak percentage,2.44289
2015-10-12,HHS Region 10,Season peak week,2016-02-15
2015-10-12,HHS Region 10,Season onset,2016-01-18
2015-10-19,HHS Region 10,1 wk ahead,0.853014
2015-10-19,HHS Region 10,2 wk ahead,0.526763
2015-10-19,HHS Region 10,3 wk ahead,0.891904
2015-10-19,HHS Region 10,4 wk ahead,0.699363
2015-10-19,HHS Region 10,Season peak percentage,2.44289
2015-10-19,HHS Region 10,Season peak week,2016-02-15
2015-10-19,HHS Region 10,Season onset,2016-01-18
2015-10-26,HHS Region 10,1 wk ahead,0.526763
2015-10-26,HHS Region 10,2 wk ahead,0.891904
2015-10-26,HHS Region 10,3 wk ahead,0.699363
2015-10-26,HHS Region 10,4 wk ahead,0.82039
2015-10-26,HHS Region 10,Season peak percentage,2.44289
2015-10-26,HHS Region 10,Season peak week,2016-02-15
2015-10-26,HHS Region 10,Season onset,2016-01-18
2015-11-02,HHS Region 10,1 wk ahead,0.891904
2015-11-02,HHS Region 10,2 wk ahead,0.699363
2015-11-02,HHS Region 10,3 wk ahead,0.82039
2015-11-02,HHS Region 10,4 wk ahead,0.812498
2015-11-02,HHS Region 10,Season peak percentage,2.44289
2015-11-02,HHS Region 10,Season peak week,2016-02-15
2015-11-02,HHS Region 10,Season onset,2016-01-18
2015-11-09,HHS Region 10,1 wk ahead,0.699363
2015-11-09,HHS Region 10,2 wk ahead,0.82039
2015-11-09,HHS Region 10,3 wk ahead,0.812498
2015-11-09,HHS Region 10,4 wk ahead,0.594886
2015-11-09,HHS Region 10,Season peak percentage,2.44289
2015-11-09,HHS Region 10,Season peak week,2016-02-15
2015-11-09,HHS Region 10,Season onset,2016-01-18
2015-11-16,HHS Region 10,1 wk ahead,0.82039
2015-11-16,HHS Region 10,2 wk ahead,0.812498
2015-11-16,HHS Region 10,3 wk ahead,0.594886
2015-11-16,HHS Region 10,4 wk ahead,0.658719
2015-11-16,HHS Region 10,Season peak percentage,2.44289
2015-11-16,HHS Region 10,Season peak week,2016-02-15
2015-11-16,HHS Region 10,Season onset,2016-01-18
2015-11-23,HHS Region 10,1 wk ahead,0.812498
2015-11-23,HHS Region 10,2 wk ahead,0.594886
2015-11-23,HHS Region 10,3 wk ahead,0.658719
2015-11-23,HHS Region 10,4 wk ahead,0.66188
2015-11-23,HHS Region 10,Season peak percentage,2.44289
2015-11-23,HHS Region 10,Season peak week,2016-02-15
2015-11-23,HHS Region 10,Season onset,2016-01-18
2015-11-30,HHS Region 10,1 wk ahead,0.594886
2015-11-30,HHS Region 10,2 wk ahead,0.658719
2015-11-30,HHS Region 10,3 wk ahead,0.66188
2015-11-30,HHS Region 10,4 wk ahead,0.791975
2015-11-30,HHS Region 10,Season peak percentage,2.44289
2015-11-30,HHS Region 10,Season peak week,2016-02-15
2015-11-30,HHS Region 10,Season onset,2016-01-18
2015-12-07,HHS Region 10,1 wk ahead,0.658719
2015-12-07,HHS Region 10,2 wk ahead,0.66188
2015-12-07,HHS Region 10,3 wk ahead,0.791975
2015-12-07,HHS Region 10,4 wk ahead,0.888661
2015-12-07,HHS Region 10,Season peak percentage,2.44289
2015-12-07,HHS Region 10,Season peak week,2016-02-15
2015-12-07,HHS Region 10,Season onset,2016-01-18
2015-12-14,HHS Region 10,1 wk ahead,0.66188
2015-12-14,HHS Region 10,2 wk ahead,0.791975
2015-12-14,HHS Region 10,3 wk ahead,0.888661
