timezero,unit,target,value
2017-02-12,HHS Region 5,Season peak week,2017-02-12
2017-02-12,HHS Region 5,Season onset,2016-12-25
2017-02-19,HHS Region 5,1 wk ahead,3.04485
2017-02-19,HHS Region 5,2 wk ahead,3.31743
2017-02-19,HHS Region 5,3 wk ahead,2.99882
2017-02-19,HHS Region 5,4 wk ahead,2.81307
2017-02-19,HHS Region 5,Season peak percentage,4.31787
2017-02-19,HHS Region 5,Season peak week,2017-02-12
2017-02-19,HHS Region 5,Season onset,2016-12-25
2017-02-26,HHS Region 5,1 wk ahead,3.31743
2017-02-26,HHS Region 5,2 wk ahead,2.99882
2017-02-26,HHS Region 5,3 wk ahead,2.81307
2017-02-26,HHS Region 5,4 wk ahead,2.38582
2017-02-26,HHS Region 5,Season peak percentage,4.31787
2017-02-26,HHS Region 5,Season peak week,2017-02-12
2017-02-26,HHS Region 5,Season onset,2016-12-25
2017-03-05,HHS Region 5,1 wk ahead,2.99882
2017-03-05,HHS Region 5,2 wk ahead,2.81307
2017-03-05,HHS Region 5,3 wk ahead,2.38582
2017-03-05,HHS Region 5,4 wk ahead,2.08707
2017-03-05,HHS Region 5,Season peak percentage,4.31787
2017-03-05,HHS Region 5,Season peak week,2017-02-12
2017-03-05,HHS Region 5,Season onset,2016-12-25
2017-03-12,HHS Region 5,1 wk ahead,2.81307
2017-03-12,HHS Region 5,2 wk ahead,2.38582
2017-03-12,HHS Region 5,3 wk ahead,2.08707
2017-03-12,HHS Region 5,4 wk ahead,1.59399
2017-03-12,HHS Region 5,Season peak percentage,4.31787
2017-03-12,HHS Region 5,Season peak week,2017-02-12
2017-03-12,HHS Region 5,Season onset,2016-12-25
2017-03-19,HHS Region 5,1 wk ahead,2.38582
2017-03-19,HHS Region 5,2 wk ahead,2.08707
2017-03-19,HHS Region 5,3 wk ahead,1.59399
2017-03-19,HHS Region 5,4 wk ahead,1.43122
2017-03-19,HHS Region 5,Season peak percentage,4.31787
2017-03-19,HHS Region 5,Season peak week,2017-02-12
2017-03-19,HHS Region 5,Season onset,2016-12-25
2017-03-26,HHS Region 5,1 wk ahead,2.08707
2017-03-26,HHS Region 5,2 wk ahead,1.59399
2017-03-26,HHS Region 5,3 wk ahead,1.43122
2017-03-26,HHS Region 5,4 wk ahead,1.28566
2017-03-26,HHS Region 5,Season peak percentage,4.31787
2017-03-26,HHS Region 5,Season peak week,2017-02-12
2017-03-26,HHS Region 5,Season onset,2016-12-25
2017-04-02,HHS Region 5,1 wk ahead,1.59399
2017-04-02,HHS Region 5,2 wk ahead,1.43122
2017-04-02,HHS Region 5,3 wk ahead,1.28566
2017-04-02,HHS Region 5,4 wk ahead,1.13294
2017-04-02,HHS Region 5,Season peak percentage,4.31787
2017-04-02,HHS Region 5,Season peak week,2017-02-12
2017-04-02,HHS Region 5,Season onset,2016-12-25
2017-04-09,HHS Region 5,1 wk ahead,1.43122
2017-04-09,HHS Region 5,2 wk ahead,1.28566
2017-04-09,HHS Region 5,3 wk ahead,1.13294
2017-04-09,HHS Region 5,4 wk ahead,1.12252
2017-04-09,HHS Region 5,Season peak percentage,4.31787
2017-04-09,HHS Region 5,Season peak week,2017-02-12
2017-04-09,HHS Region 5,Season onset,2016-12-25
2017-04-16,HHS Region 5,1 wk ahead,1.28566
2017-04-16,HHS Region 5,2 wk ahead,1.13294
2017-04-16,HHS Region 5,3 wk ahead,1.12252
2017-04-16,HHS Region 5,4 wk ahead,0.93765
2017-04-16,HHS Region 5,Season peak percentage,4.31787
2017-04-16,HHS Region 5,Season peak week,2017-02-12
2017-04-16,HHS Region 5,Season onset,2016-12-25
2017-04-23,HHS Region 5,1 wk ahead,1.13294
2017-04-23,HHS Region 5,2 wk ahead,1.12252
2017-04-23,HHS Region 5,3 wk ahead,0.93765
2017-04-23,HHS Region 5,4 wk ahead,0.823691
2017-04-23,HHS Region 5,Season peak percentage,4.31787
2017-04-23,HHS Region 5,Season peak week,2017-02-12
2017-04-23,HHS Region 5,Season onset,2016-12-25
2017-04-30,HHS Region 5,1 wk ahead,1.12252
2017-04-30,HHS Region 5,2 wk ahead,0.93765
2017-04-30,HHS Region 5,3 wk ahead,0.823691
2017-04-30,HHS Region 5,4 wk ahead,0.785368
2017-04-30,HHS Region 5,Season peak percentage,4.31787
2017-04-30,HHS Region 5,Season peak week,2017-02-12
2017-04-30,HHS Region 5,Season onset,2016-12-25
2017-05-07,HHS Region 5,1 wk ahead,0.93765
2017-05-07,HHS Region 5,2 wk ahead,0.823691
2017-05-07,HHS Region 5,3 wk ahead,0.785368
2017-05-07,HHS Region 5,4 wk ahead,0.717118
2017-05-07,HHS Region 5,Season peak percentage,4.31787
2017-05-07,HHS Region 5,Season peak week,2017-02-12
2017-05-07,HHS Region 5,Season onset,2016-12-25
2017-05-14,HHS Region 5,1 wk ahead,0.823691
2017-05-14,HHS Region 5,2 wk ahead,0.785368
2017-05-14,HHS Region 5,3 wk ahead,0.717118
2017-05-14,HHS Region 5,4 wk ahead,0.639736
2017-05-14,HHS Region 5,Season peak percentage,4.31787
2017-05-14,HHS Region 5,Season peak week,2017-02-12
2017-05-14,HHS Region 5,Season onset,2016-12-25
2017-05-21,HHS Region 5,1 wk ahead,0.785368
2017-05-21,HHS Region 5,2 wk ahead,0.717118
2017-05-21,HHS Region 5,3 wk ahead,0.639736
2017-05-21,HHS Region 5,4 wk ahead,0.659815
2017-05-21,HHS Region 5,Season peak percentage,4.31787
2017-05-21,HHS Region 5,Season peak week,2017-02-12
2017-05-21,HHS Region 5,Season onset,2016-12-25
2017-05-28,HHS Region 5,1 wk ahead,0.717118
2017-05-28,HHS Region 5,2 wk ahead,0.639736
2017-05-28,HHS Region 5,3 wk ahead,0.659815
2017-05-28,HHS Region 5,4 wk ahead,0.572332
2017-05-28,HHS Region 5,Season peak percentage,4.31787
2017-05-28,HHS Region 5,Season peak week,2017-02-12
2017-05-28,HHS Region 5,Season onset,2016-12-25
2017-06-04,HHS Region 5,1 wk ahead,0.639736
2017-06-04,HHS Region 5,2 wk ahead,0.659815
2017-06-04,HHS Region 5,3 wk ahead,0.572332
2017-06-04,HHS Region 5,4 wk ahead,0.486301
2017-06-04,HHS Region 5,Season peak percentage,4.31787
2017-06-04,HHS Region 5,Season peak week,2017-02-12
2017-06-04,HHS Region 5,Season onset,2016-12-25
2017-06-11,HHS Region 5,1 wk ahead,0.659815
2017-06-11,HHS Region 5,2 wk ahead,0.572332
2017-06-11,HHS Region 5,3 wk ahead,0.486301
2017-06-11,HHS Region 5,4 wk ahead,0.559928
2017-06-11,HHS Region 5,Season peak percentage,4.31787
2017-06-11,HHS Region 5,Season peak week,2017-02-12
2017-06-11,HHS Region 5,Season onset,2016-12-25
2017-06-18,HHS Region 5,1 wk ahead,0.572332
2017-06-18,HHS Region 5,2 wk ahead,0.486301
2017-06-18,HHS Region 5,3 wk ahead,0.559928
2017-06-18,HHS Region 5,4 wk ahead,0.553207
2017-06-18,HHS Region 5,Season peak percentage,4.31787
2017-06-18,HHS Region 5,Season peak week,2017-02-12
2017-06-18,HHS Region 5,Season onset,2016-12-25
2017-06-25,HHS Region 5,1 wk ahead,0.486301
2017-06-25,HHS Region 5,2 wk ahead,0.559928
2017-06-25,HHS Region 5,3 wk ahead,0.553207
2017-06-25,HHS Region 5,4 wk ahead,0.559602
2017-06-25,HHS Region 5,Season peak percentage,4.31787
2017-06-25,HHS Region 5,Season peak week,2017-02-12
2017-06-25,HHS Region 5,Season onset,2016-12-25
2017-07-02,HHS Region 5,1 wk ahead,0.559928
2017-07-02,HHS Region 5,2 wk ahead,0.553207
2017-07-02,HHS Region 5,3 wk ahead,0.559602
2017-07-02,HHS Region 5,4 wk ahead,0.602327
2017-07-02,HHS Region 5,Season peak percentage,4.31787
2017-07-02,HHS Region 5,Season peak week,2017-02-12
2017-07-02,HHS Region 5,Season onset,2016-12-25
2017-07-09,HHS Region 5,1 wk ahead,0.553207
2017-07-09,HHS Region 5,2 wk ahead,0.559602
2017-07-09,HHS Region 5,3 wk ahead,0.602327
2017-07-09,HHS Region 5,4 wk ahead,0.612967
2017-07-09,HHS Region 5,Season peak percentage,4.31787
2017-07-09,HHS Region 5,Season peak week,2017-02-12
2017-07-09,HHS Region 5,Season onset,2016-12-25
2017-07-16,HHS Region 5,1 wk ahead,0.559602
2017-07-16,HHS Region 5,2 wk ahead,0.602327
2017-07-16,HHS Region 5,3 wk ahead,0.612967
2017-07-16,HHS Region 5,4 wk ahead,0.637141
2017-07-16,HHS Region 5,Season peak percentage,4.31787
2017-07-16,HHS Region 5,Season peak week,2017-02-12
2017-07-16,HHS Region 5,Season onset,2016-12-25
2016-07-24,HHS Region 6,1 wk ahead,1.03208
2016-07-24,HHS Region 6,2 wk ahead,1.0707
2016-07-24,HHS Region 6,3 wk ahead,1.11025
2016-07-24,HHS Region 6,4 wk ahead,1.41844
2016-07-24,HHS Region 6,Season peak percentage,9.87589
2016-07-24,HHS Region 6,Season peak week,2017-02-05
2016-07-24,HHS Region 6,Season onset,2017-01-08
2016-07-31,HHS Region 6,1 wk ahead,1.0707
2016-07-31,HHS Region 6,2 wk ahead,1.11025
2016-07-31,HHS Region 6,3 wk ahead,1.41844
2016-07-31,HHS Region 6,4 wk ahead,2.21023
2016-07-31,HHS Region 6,Season peak percentage,9.87589
2016-07-31,HHS Region 6,Season peak week,2017-02-05
2016-07-31,HHS Region 6,Season onset,2017-01-08
2016-08-07,HHS Region 6,1 wk ahead,1.11025
2016-08-07,HHS Region 6,2 wk ahead,1.41844
2016-08-07,HHS Region 6,3 wk ahead,2.21023
2016-08-07,HHS Region 6,4 wk ahead,2.30176
2016-08-07,HHS Region 6,Season peak percentage,9.87589
2016-08-07,HHS Region 6,Season peak week,2017-02-05
2016-08-07,HHS Region 6,Season onset,2017-01-08
2016-08-14,HHS Region 6,1 wk ahead,1.41844
2016-08-14,HHS Region 6,2 wk ahead,2.21023
2016-08-14,HHS Region 6,3 wk ahead,2.30176
2016-08-14,HHS Region 6,4 wk ahead,2.09464
2016-08-14,HHS Region 6,Season peak percentage,9.87589
2016-08-14,HHS Region 6,Season peak week,2017-02-05
2016-08-14,HHS Region 6,Season onset,2017-01-08
2016-08-21,HHS Region 6,1 wk ahead,2.21023
2016-08-21,HHS Region 6,2 wk ahead,2.30176
2016-08-21,HHS Region 6,3 wk ahead,2.09464
2016-08-21,HHS Region 6,4 wk ahead,2.00967
2016-08-21,HHS Region 6,Season peak percentage,9.87589
2016-08-21,HHS Region 6,Season peak week,2017-02-05
2016-08-21,HHS Region 6,Season onset,2017-01-08
2016-08-28,HHS Region 6,1 wk ahead,2.30176
2016-08-28,HHS Region 6,2 wk ahead,2.09464
2016-08-28,HHS Region 6,3 wk ahead,2.00967
2016-08-28,HHS Region 6,4 wk ahead,2.22051
2016-08-28,HHS Region 6,Season peak percentage,9.87589
2016-08-28,HHS Region 6,Season peak week,2017-02-05
2016-08-28,HHS Region 6,Season onset,2017-01-08
2016-09-04,HHS Region 6,1 wk ahead,2.09464
2016-09-04,HHS Region 6,2 wk ahead,2.00967
2016-09-04,HHS Region 6,3 wk ahead,2.22051
2016-09-04,HHS Region 6,4 wk ahead,1.76526
2016-09-04,HHS Region 6,Season peak percentage,9.87589
2016-09-04,HHS Region 6,Season peak week,2017-02-05
2016-09-04,HHS Region 6,Season onset,2017-01-08
2016-09-11,HHS Region 6,1 wk ahead,2.00967
2016-09-11,HHS Region 6,2 wk ahead,2.22051
2016-09-11,HHS Region 6,3 wk ahead,1.76526
2016-09-11,HHS Region 6,4 wk ahead,1.82039
2016-09-11,HHS Region 6,Season peak percentage,9.87589
2016-09-11,HHS Region 6,Season peak week,2017-02-05
2016-09-11,HHS Region 6,Season onset,2017-01-08
2016-09-18,HHS Region 6,1 wk ahead,2.22051
2016-09-18,HHS Region 6,2 wk ahead,1.76526
2016-09-18,HHS Region 6,3 wk ahead,1.82039
2016-09-18,HHS Region 6,4 wk ahead,1.65697
2016-09-18,HHS Region 6,Season peak percentage,9.87589
2016-09-18,HHS Region 6,Season peak week,2017-02-05
2016-09-18,HHS Region 6,Season onset,2017-01-08
2016-09-25,HHS Region 6,1 wk ahead,1.76526
2016-09-25,HHS Region 6,2 wk ahead,1.82039
2016-09-25,HHS Region 6,3 wk ahead,1.65697
2016-09-25,HHS Region 6,4 wk ahead,2.00697
2016-09-25,HHS Region 6,Season peak percentage,9.87589
2016-09-25,HHS Region 6,Season peak week,2017-02-05
2016-09-25,HHS Region 6,Season onset,2017-01-08
2016-10-02,HHS Region 6,1 wk ahead,1.82039
2016-10-02,HHS Region 6,2 wk ahead,1.65697
2016-10-02,HHS Region 6,3 wk ahead,2.00697
2016-10-02,HHS Region 6,4 wk ahead,1.96261
2016-10-02,HHS Region 6,Season peak percentage,9.87589
2016-10-02,HHS Region 6,Season peak week,2017-02-05
2016-10-02,HHS Region 6,Season onset,2017-01-08
2016-10-09,HHS Region 6,1 wk ahead,1.65697
2016-10-09,HHS Region 6,2 wk ahead,2.00697
2016-10-09,HHS Region 6,3 wk ahead,1.96261
2016-10-09,HHS Region 6,4 wk ahead,2.05983
2016-10-09,HHS Region 6,Season peak percentage,9.87589
2016-10-09,HHS Region 6,Season peak week,2017-02-05
2016-10-09,HHS Region 6,Season onset,2017-01-08
2016-10-16,HHS Region 6,1 wk ahead,2.00697
2016-10-16,HHS Region 6,2 wk ahead,1.96261
2016-10-16,HHS Region 6,3 wk ahead,2.05983
2016-10-16,HHS Region 6,4 wk ahead,2.25577
2016-10-16,HHS Region 6,Season peak percentage,9.87589
2016-10-16,HHS Region 6,Season peak week,2017-02-05
2016-10-16,HHS Region 6,Season onset,2017-01-08
2016-10-23,HHS Region 6,1 wk ahead,1.96261
2016-10-23,HHS Region 6,2 wk ahead,2.05983
2016-10-23,HHS Region 6,3 wk ahead,2.25577
2016-10-23,HHS Region 6,4 wk ahead,2.46228
2016-10-23,HHS Region 6,Season peak percentage,9.87589
2016-10-23,HHS Region 6,Season peak week,2017-02-05
2016-10-23,HHS Region 6,Season onset,2017-01-08
2016-10-30,HHS Region 6,1 wk ahead,2.05983
2016-10-30,HHS Region 6,2 wk ahead,2.25577
2016-10-30,HHS Region 6,3 wk ahead,2.46228
2016-10-30,HHS Region 6,4 wk ahead,2.40277
2016-10-30,HHS Region 6,Season peak percentage,9.87589
2016-10-30,HHS Region 6,Season peak week,2017-02-05
2016-10-30,HHS Region 6,Season onset,2017-01-08
2016-11-06,HHS Region 6,1 wk ahead,2.25577
2016-11-06,HHS Region 6,2 wk ahead,2.46228
2016-11-06,HHS Region 6,3 wk ahead,2.40277
2016-11-06,HHS Region 6,4 wk ahead,2.82109
2016-11-06,HHS Region 6,Season peak percentage,9.87589
2016-11-06,HHS Region 6,Season peak week,2017-02-05
2016-11-06,HHS Region 6,Season onset,2017-01-08
2016-11-13,HHS Region 6,1 wk ahead,2.46228
2016-11-13,HHS Region 6,2 wk ahead,2.40277
2016-11-13,HHS Region 6,3 wk ahead,2.82109
2016-11-13,HHS Region 6,4 wk ahead,3.29508
2016-11-13,HHS Region 6,Season peak percentage,9.87589
2016-11-13,HHS Region 6,Season peak week,2017-02-05
2016-11-13,HHS Region 6,Season onset,2017-01-08
2016-11-20,HHS Region 6,1 wk ahead,2.40277
2016-11-20,HHS Region 6,2 wk ahead,2.82109
2016-11-20,HHS Region 6,3 wk ahead,3.29508
2016-11-20,HHS Region 6,4 wk ahead,3.75623
2016-11-20,HHS Region 6,Season peak percentage,9.87589
2016-11-20,HHS Region 6,Season peak week,2017-02-05
2016-11-20,HHS Region 6,Season onset,2017-01-08
2016-11-27,HHS Region 6,1 wk ahead,2.82109
2016-11-27,HHS Region 6,2 wk ahead,3.29508
2016-11-27,HHS Region 6,3 wk ahead,3.75623
2016-11-27,HHS Region 6,4 wk ahead,4.15913
2016-11-27,HHS Region 6,Season peak percentage,9.87589
2016-11-27,HHS Region 6,Season peak week,2017-02-05
2016-11-27,HHS Region 6,Season onset,2017-01-08
2016-12-04,HHS Region 6,1 wk ahead,3.29508
2016-12-04,HHS Region 6,2 wk ahead,3.75623
2016-12-04,HHS Region 6,3 wk ahead,4.15913
2016-12-04,HHS Region 6,4 wk ahead,4.03886
2016-12-04,HHS Region 6,Season peak percentage,9.87589
2016-12-04,HHS Region 6,Season peak week,2017-02-05
2016-12-04,HHS Region 6,Season onset,2017-01-08
2016-12-11,HHS Region 6,1 wk ahead,3.75623
2016-12-11,HHS Region 6,2 wk ahead,4.15913
2016-12-11,HHS Region 6,3 wk ahead,4.03886
2016-12-11,HHS Region 6,4 wk ahead,4.80185
2016-12-11,HHS Region 6,Season peak percentage,9.87589
2016-12-11,HHS Region 6,Season peak week,2017-02-05
2016-12-11,HHS Region 6,Season onset,2017-01-08
2016-12-18,HHS Region 6,1 wk ahead,4.15913
2016-12-18,HHS Region 6,2 wk ahead,4.03886
2016-12-18,HHS Region 6,3 wk ahead,4.80185
2016-12-18,HHS Region 6,4 wk ahead,5.26955
2016-12-18,HHS Region 6,Season peak percentage,9.87589
2016-12-18,HHS Region 6,Season peak week,2017-02-05
2016-12-18,HHS Region 6,Season onset,2017-01-08
2016-12-25,HHS Region 6,1 wk ahead,4.03886
2016-12-25,HHS Region 6,2 wk ahead,4.80185
2016-12-25,HHS Region 6,3 wk ahead,5.26955
2016-12-25,HHS Region 6,4 wk ahead,6.10427
2016-12-25,HHS Region 6,Season peak percentage,9.87589
2016-12-25,HHS Region 6,Season peak week,2017-02-05
2016-12-25,HHS Region 6,Season onset,2017-01-08
2017-01-01,HHS Region 6,1 wk ahead,4.80185
2017-01-01,HHS Region 6,2 wk ahead,5.26955
2017-01-01,HHS Region 6,3 wk ahead,6.10427
2017-01-01,HHS Region 6,4 wk ahead,8.13221
2017-01-01,HHS Region 6,Season peak percentage,9.87589
2017-01-01,HHS Region 6,Season peak week,2017-02-05
2017-01-01,HHS Region 6,Season onset,2017-01-08
2017-01-08,HHS Region 6,1 wk ahead,5.26955
2017-01-08,HHS Region 6,2 wk ahead,6.10427
2017-01-08,HHS Region 6,3 wk ahead,8.13221
2017-01-08,HHS Region 6,4 wk ahead,9.87589
2017-01-08,HHS Region 6,Season peak percentage,9.87589
2017-01-08,HHS Region 6,Season peak week,2017-02-05
2017-01-08,HHS Region 6,Season onset,2017-01-08
2017-01-15,HHS Region 6,1 wk ahead,6.10427
2017-01-15,HHS Region 6,2 wk ahead,8.13221
2017-01-15,HHS Region 6,3 wk ahead,9.87589
2017-01-15,HHS Region 6,4 wk ahead,8.79917
2017-01-15,HHS Region 6,Season peak percentage,9.87589
2017-01-15,HHS Region 6,Season peak week,2017-02-05
2017-01-15,HHS Region 6,Season onset,2017-01-08
2017-01-22,HHS Region 6,1 wk ahead,8.13221
2017-01-22,HHS Region 6,2 wk ahead,9.87589
2017-01-22,HHS Region 6,3 wk ahead,8.79917
2017-01-22,HHS Region 6,4 wk ahead,8.34112
2017-01-22,HHS Region 6,Season peak percentage,9.87589
2017-01-22,HHS Region 6,Season peak week,2017-02-05
2017-01-22,HHS Region 6,Season onset,2017-01-08
2017-01-29,HHS Region 6,1 wk ahead,9.87589
2017-01-29,HHS Region 6,2 wk ahead,8.79917
2017-01-29,HHS Region 6,3 wk ahead,8.34112
2017-01-29,HHS Region 6,4 wk ahead,6.90124
2017-01-29,HHS Region 6,Season peak percentage,9.87589
2017-01-29,HHS Region 6,Season peak week,2017-02-05
2017-01-29,HHS Region 6,Season onset,2017-01-08
2017-02-05,HHS Region 6,1 wk ahead,8.79917
2017-02-05,HHS Region 6,2 wk ahead,8.34112
2017-02-05,HHS Region 6,3 wk ahead,6.90124
2017-02-05,HHS Region 6,4 wk ahead,6.46666
2017-02-05,HHS Region 6,Season peak percentage,9.87589
2017-02-05,HHS Region 6,Season peak week,2017-02-05
2017-02-05,HHS Region 6,Season onset,2017-01-08
2017-02-12,HHS Region 6,1 wk ahead,8.34112
2017-02-12,HHS Region 6,2 wk ahead,6.90124
2017-02-12,HHS Region 6,3 wk ahead,6.46666
2017-02-12,HHS Region 6,4 wk ahead,5.35945
2017-02-12,HHS Region 6,Season peak percentage,9.87589
2017-02-12,HHS Region 6,Season peak week,2017-02-05
2017-02-12,HHS Region 6,Season onset,2017-01-08
2017-02-19,HHS Region 6,1 wk ahead,6.90124
2017-02-19,HHS Region 6,2 wk ahead,6.46666
2017-02-19,HHS Region 6,3 wk ahead,5.35945
2017-02-19,HHS Region 6,4 wk ahead,4.41414
2017-02-19,HHS Region 6,Season peak percentage,9.87589
2017-02-19,HHS Region 6,Season peak week,2017-02-05
2017-02-19,HHS Region 6,Season onset,2017-01-08
2017-02-26,HHS Region 6,1 wk ahead,6.46666
2017-02-26,HHS Region 6,2 wk ahead,5.35945
2017-02-26,HHS Region 6,3 wk ahead,4.41414
2017-02-26,HHS Region 6,4 wk ahead,3.68979
2017-02-26,HHS Region 6,Season peak percentage,9.87589
2017-02-26,HHS Region 6,Season peak week,2017-02-05
2017-02-26,HHS Region 6,Season onset,2017-01-08
2017-03-05,HHS Region 6,1 wk ahead,5.35945
2017-03-05,HHS Region 6,2 wk ahead,4.41414
2017-03-05,HHS Region 6,3 wk ahead,3.68979
2017-03-05,HHS Region 6,4 wk ahead,3.27296
2017-03-05,HHS Region 6,Season peak percentage,9.87589
2017-03-05,HHS Region 6,Season peak week,2017-02-05
2017-03-05,HHS Region 6,Season onset,2017-01-08
2017-03-12,HHS Region 6,1 wk ahead,4.41414
2017-03-12,HHS Region 6,2 wk ahead,3.68979
2017-03-12,HHS Region 6,3 wk ahead,3.27296
2017-03-12,HHS Region 6,4 wk ahead,3.02577
2017-03-12,HHS Region 6,Season peak percentage,9.87589
2017-03-12,HHS Region 6,Season peak week,2017-02-05
2017-03-12,HHS Region 6,Season onset,2017-01-08
2017-03-19,HHS Region 6,1 wk ahead,3.68979
2017-03-19,HHS Region 6,2 wk ahead,3.27296
2017-03-19,HHS Region 6,3 wk ahead,3.02577
2017-03-19,HHS Region 6,4 wk ahead,2.89176
2017-03-19,HHS Region 6,Season peak percentage,9.87589
2017-03-19,HHS Region 6,Season peak week,2017-02-05
2017-03-19,HHS Region 6,Season onset,2017-01-08
2017-03-26,HHS Region 6,1 wk ahead,3.27296
2017-03-26,HHS Region 6,2 wk ahead,3.02577
2017-03-26,HHS Region 6,3 wk ahead,2.89176
2017-03-26,HHS Region 6,4 wk ahead,2.4434
2017-03-26,HHS Region 6,Season peak percentage,9.87589
2017-03-26,HHS Region 6,Season peak week,2017-02-05
2017-03-26,HHS Region 6,Season onset,2017-01-08
2017-04-02,HHS Region 6,1 wk ahead,3.02577
2017-04-02,HHS Region 6,2 wk ahead,2.89176
2017-04-02,HHS Region 6,3 wk ahead,2.4434
2017-04-02,HHS Region 6,4 wk ahead,2.30211
2017-04-02,HHS Region 6,Season peak percentage,9.87589
2017-04-02,HHS Region 6,Season peak week,2017-02-05
2017-04-02,HHS Region 6,Season onset,2017-01-08
2017-04-09,HHS Region 6,1 wk ahead,2.89176
2017-04-09,HHS Region 6,2 wk ahead,2.4434
2017-04-09,HHS Region 6,3 wk ahead,2.30211
2017-04-09,HHS Region 6,4 wk ahead,1.66187
2017-04-09,HHS Region 6,Season peak percentage,9.87589
2017-04-09,HHS Region 6,Season peak week,2017-02-05
2017-04-09,HHS Region 6,Season onset,2017-01-08
2017-04-16,HHS Region 6,1 wk ahead,2.4434
2017-04-16,HHS Region 6,2 wk ahead,2.30211
2017-04-16,HHS Region 6,3 wk ahead,1.66187
2017-04-16,HHS Region 6,4 wk ahead,2.05313
2017-04-16,HHS Region 6,Season peak percentage,9.87589
2017-04-16,HHS Region 6,Season peak week,2017-02-05
2017-04-16,HHS Region 6,Season onset,2017-01-08
2017-04-23,HHS Region 6,1 wk ahead,2.30211
2017-04-23,HHS Region 6,2 wk ahead,1.66187
2017-04-23,HHS Region 6,3 wk ahead,2.05313
2017-04-23,HHS Region 6,4 wk ahead,1.83173
2017-04-23,HHS Region 6,Season peak percentage,9.87589
2017-04-23,HHS Region 6,Season peak week,2017-02-05
2017-04-23,HHS Region 6,Season onset,2017-01-08
2017-04-30,HHS Region 6,1 wk ahead,1.66187
2017-04-30,HHS Region 6,2 wk ahead,2.05313
2017-04-30,HHS Region 6,3 wk ahead,1.83173
2017-04-30,HHS Region 6,4 wk ahead,1.59942
2017-04-30,HHS Region 6,Season peak percentage,9.87589
2017-04-30,HHS Region 6,Season peak week,2017-02-05
2017-04-30,HHS Region 6,Season onset,2017-01-08
2017-05-07,HHS Region 6,1 wk ahead,2.05313
2017-05-07,HHS Region 6,2 wk ahead,1.83173
2017-05-07,HHS Region 6,3 wk ahead,1.59942
2017-05-07,HHS Region 6,4 wk ahead,1.50041
2017-05-07,HHS Region 6,Season peak percentage,9.87589
2017-05-07,HHS Region 6,Season peak week,2017-02-05
2017-05-07,HHS Region 6,Season onset,2017-01-08
2017-05-14,HHS Region 6,1 wk ahead,1.83173
2017-05-14,HHS Region 6,2 wk ahead,1.59942
2017-05-14,HHS Region 6,3 wk ahead,1.50041
2017-05-14,HHS Region 6,4 wk ahead,1.37974
2017-05-14,HHS Region 6,Season peak percentage,9.87589
2017-05-14,HHS Region 6,Season peak week,2017-02-05
2017-05-14,HHS Region 6,Season onset,2017-01-08
2017-05-21,HHS Region 6,1 wk ahead,1.59942
2017-05-21,HHS Region 6,2 wk ahead,1.50041
2017-05-21,HHS Region 6,3 wk ahead,1.37974
2017-05-21,HHS Region 6,4 wk ahead,1.32368
2017-05-21,HHS Region 6,Season peak percentage,9.87589
2017-05-21,HHS Region 6,Season peak week,2017-02-05
2017-05-21,HHS Region 6,Season onset,2017-01-08
2017-05-28,HHS Region 6,1 wk ahead,1.50041
2017-05-28,HHS Region 6,2 wk ahead,1.37974
2017-05-28,HHS Region 6,3 wk ahead,1.32368
2017-05-28,HHS Region 6,4 wk ahead,1.2837
2017-05-28,HHS Region 6,Season peak percentage,9.87589
2017-05-28,HHS Region 6,Season peak week,2017-02-05
2017-05-28,HHS Region 6,Season onset,2017-01-08
2017-06-04,HHS Region 6,1 wk ahead,1.37974
2017-06-04,HHS Region 6,2 wk ahead,1.32368
2017-06-04,HHS Region 6,3 wk ahead,1.2837
2017-06-04,HHS Region 6,4 wk ahead,1.20651
2017-06-04,HHS Region 6,Season peak percentage,9.87589
2017-06-04,HHS Region 6,Season peak week,2017-02-05
2017-06-04,HHS Region 6,Season onset,2017-01-08
2017-06-11,HHS Region 6,1 wk ahead,1.32368
2017-06-11,HHS Region 6,2 wk ahead,1.2837
2017-06-11,HHS Region 6,3 wk ahead,1.20651
2017-06-11,HHS Region 6,4 wk ahead,1.06283
2017-06-11,HHS Region 6,Season peak percentage,9.87589
2017-06-11,HHS Region 6,Season peak week,2017-02-05
2017-06-11,HHS Region 6,Season onset,2017-01-08
2017-06-18,HHS Region 6,1 wk ahead,1.2837
2017-06-18,HHS Region 6,2 wk ahead,1.20651
2017-06-18,HHS Region 6,3 wk ahead,1.06283
2017-06-18,HHS Region 6,4 wk ahead,1.20983
2017-06-18,HHS Region 6,Season peak percentage,9.87589
2017-06-18,HHS Region 6,Season peak week,2017-02-05
2017-06-18,HHS Region 6,Season onset,2017-01-08
2017-06-25,HHS Region 6,1 wk ahead,1.20651
2017-06-25,HHS Region 6,2 wk ahead,1.06283
2017-06-25,HHS Region 6,3 wk ahead,1.20983
2017-06-25,HHS Region 6,4 wk ahead,1.14309
2017-06-25,HHS Region 6,Season peak percentage,9.87589
2017-06-25,HHS Region 6,Season peak week,2017-02-05
2017-06-25,HHS Region 6,Season onset,2017-01-08
2017-07-02,HHS Region 6,1 wk ahead,1.06283
2017-07-02,HHS Region 6,2 wk ahead,1.20983
2017-07-02,HHS Region 6,3 wk ahead,1.14309
