timezero,unit,target,value
2017-08-06,HHS Region 5,Season onset,2017-12-03
2017-08-13,HHS Region 5,1 wk ahead,0.627954
2017-08-13,HHS Region 5,2 wk ahead,0.724628
2017-08-13,HHS Region 5,3 wk ahead,0.859425
2017-08-13,HHS Region 5,4 wk ahead,1.04165
2017-08-13,HHS Region 5,Season onset,2017-12-03
2017-08-20,HHS Region 5,1 wk ahead,0.724628
2017-08-20,HHS Region 5,2 wk ahead,0.859425
2017-08-20,HHS Region 5,3 wk ahead,1.04165
2017-08-20,HHS Region 5,4 wk ahead,1.11121
2017-08-20,HHS Region 5,Season onset,2017-12-03
2017-08-27,HHS Region 5,1 wk ahead,0.859425
2017-08-27,HHS Region 5,2 wk ahead,1.04165
2017-08-27,HHS Region 5,3 wk ahead,1.11121
2017-08-27,HHS Region 5,4 wk ahead,1.29017
2017-08-27,HHS Region 5,Season onset,2017-12-03
2017-09-03,HHS Region 5,1 wk ahead,1.04165
2017-09-03,HHS Region 5,2 wk ahead,1.11121
2017-09-03,HHS Region 5,3 wk ahead,1.29017
2017-09-03,HHS Region 5,4 wk ahead,1.13891
2017-09-03,HHS Region 5,Season onset,2017-12-03
2017-09-10,HHS Region 5,1 wk ahead,1.11121
2017-09-10,HHS Region 5,2 wk ahead,1.29017
2017-09-10,HHS Region 5,3 wk ahead,1.13891
2017-09-10,HHS Region 5,4 wk ahead,1.16794
2017-09-10,HHS Region 5,Season onset,2017-12-03
2017-09-17,HHS Region 5,1 wk ahead,1.29017
2017-09-17,HHS Region 5,2 wk ahead,1.13891
2017-09-17,HHS Region 5,3 wk ahead,1.16794
2017-09-17,HHS Region 5,4 wk ahead,1.14124
2017-09-17,HHS Region 5,Season onset,2017-12-03
2017-09-24,HHS Region 5,1 wk ahead,1.13891
2017-09-24,HHS Region 5,2 wk ahead,1.16794
2017-09-24,HHS Region 5,3 wk ahead,1.14124
2017-09-24,HHS Region 5,4 wk ahead,1.23184
2017-09-24,HHS Region 5,Season onset,2017-12-03
2017-10-01,HHS Region 5,1 wk ahead,1.16794
2017-10-01,HHS Region 5,2 wk ahead,1.14124
2017-10-01,HHS Region 5,3 wk ahead,1.23184
2017-10-01,HHS Region 5,4 wk ahead,1.22548
2017-10-01,HHS Region 5,Season onset,2017-12-03
2017-10-08,HHS Region 5,1 wk ahead,1.14124
2017-10-08,HHS Region 5,2 wk ahead,1.23184
2017-10-08,HHS Region 5,3 wk ahead,1.22548
2017-10-08,HHS Region 5,4 wk ahead,1.32836
2017-10-08,HHS Region 5,Season onset,2017-12-03
2017-10-15,HHS Region 5,1 wk ahead,1.23184
2017-10-15,HHS Region 5,2 wk ahead,1.22548
2017-10-15,HHS Region 5,3 wk ahead,1.32836
2017-10-15,HHS Region 5,4 wk ahead,1.21227
2017-10-15,HHS Region 5,Season onset,2017-12-03
2017-10-22,HHS Region 5,1 wk ahead,1.22548
2017-10-22,HHS Region 5,2 wk ahead,1.32836
2017-10-22,HHS Region 5,3 wk ahead,1.21227
2017-10-22,HHS Region 5,4 wk ahead,1.54383
2017-10-22,HHS Region 5,Season onset,2017-12-03
2017-10-29,HHS Region 5,1 wk ahead,1.32836
2017-10-29,HHS Region 5,2 wk ahead,1.21227
2017-10-29,HHS Region 5,3 wk ahead,1.54383
2017-10-29,HHS Region 5,4 wk ahead,1.59973
2017-10-29,HHS Region 5,Season onset,2017-12-03
2017-11-05,HHS Region 5,1 wk ahead,1.21227
2017-11-05,HHS Region 5,2 wk ahead,1.54383
2017-11-05,HHS Region 5,3 wk ahead,1.59973
2017-11-05,HHS Region 5,4 wk ahead,1.92288
2017-11-05,HHS Region 5,Season onset,2017-12-03
2017-11-12,HHS Region 5,1 wk ahead,1.54383
2017-11-12,HHS Region 5,2 wk ahead,1.59973
2017-11-12,HHS Region 5,3 wk ahead,1.92288
2017-11-12,HHS Region 5,4 wk ahead,2.18404
2017-11-12,HHS Region 5,Season onset,2017-12-03
2017-11-19,HHS Region 5,1 wk ahead,1.59973
2017-11-19,HHS Region 5,2 wk ahead,1.92288
2017-11-19,HHS Region 5,3 wk ahead,2.18404
2017-11-19,HHS Region 5,4 wk ahead,3.19187
2017-11-19,HHS Region 5,Season onset,2017-12-03
2017-11-26,HHS Region 5,1 wk ahead,1.92288
2017-11-26,HHS Region 5,2 wk ahead,2.18404
2017-11-26,HHS Region 5,3 wk ahead,3.19187
2017-11-26,HHS Region 5,4 wk ahead,4.75027
2017-11-26,HHS Region 5,Season onset,2017-12-03
2017-12-03,HHS Region 5,1 wk ahead,2.18404
2017-12-03,HHS Region 5,2 wk ahead,3.19187
2017-12-03,HHS Region 5,3 wk ahead,4.75027
2017-12-03,HHS Region 5,4 wk ahead,4.41441
2017-12-03,HHS Region 5,Season onset,2017-12-03
2017-12-10,HHS Region 5,1 wk ahead,3.19187
2017-12-10,HHS Region 5,2 wk ahead,4.75027
2017-12-10,HHS Region 5,3 wk ahead,4.41441
2017-12-10,HHS Region 5,4 wk ahead,4.71296
2017-12-10,HHS Region 5,Season onset,2017-12-03
2017-12-17,HHS Region 5,1 wk ahead,4.75027
2017-12-17,HHS Region 5,2 wk ahead,4.41441
2017-12-17,HHS Region 5,3 wk ahead,4.71296
2017-12-17,HHS Region 5,4 wk ahead,5.06626
2017-12-17,HHS Region 5,Season onset,2017-12-03
2017-12-24,HHS Region 5,1 wk ahead,4.41441
2017-12-24,HHS Region 5,2 wk ahead,4.71296
2017-12-24,HHS Region 5,3 wk ahead,5.06626
2017-12-24,HHS Region 5,4 wk ahead,5.29509
2017-12-24,HHS Region 5,Season onset,2017-12-03
2017-12-31,HHS Region 5,1 wk ahead,4.71296
2017-12-31,HHS Region 5,2 wk ahead,5.06626
2017-12-31,HHS Region 5,3 wk ahead,5.29509
2017-12-31,HHS Region 5,4 wk ahead,5.65908
2017-12-31,HHS Region 5,Season onset,2017-12-03
2018-01-07,HHS Region 5,1 wk ahead,5.06626
2018-01-07,HHS Region 5,2 wk ahead,5.29509
2018-01-07,HHS Region 5,3 wk ahead,5.65908
2018-01-07,HHS Region 5,4 wk ahead,5.79787
2018-01-07,HHS Region 5,Season onset,2017-12-03
2018-01-14,HHS Region 5,1 wk ahead,5.29509
2018-01-14,HHS Region 5,2 wk ahead,5.65908
2018-01-14,HHS Region 5,3 wk ahead,5.79787
2018-01-14,HHS Region 5,4 wk ahead,4.66426
2018-01-14,HHS Region 5,Season onset,2017-12-03
2018-01-21,HHS Region 5,1 wk ahead,5.65908
2018-01-21,HHS Region 5,2 wk ahead,5.79787
2018-01-21,HHS Region 5,3 wk ahead,4.66426
2018-01-21,HHS Region 5,4 wk ahead,3.79546
2018-01-21,HHS Region 5,Season onset,2017-12-03
2018-01-28,HHS Region 5,1 wk ahead,5.79787
2018-01-28,HHS Region 5,2 wk ahead,4.66426
2018-01-28,HHS Region 5,3 wk ahead,3.79546
2018-01-28,HHS Region 5,4 wk ahead,2.93913
2018-01-28,HHS Region 5,Season onset,2017-12-03
2018-02-04,HHS Region 5,1 wk ahead,4.66426
2018-02-04,HHS Region 5,2 wk ahead,3.79546
2018-02-04,HHS Region 5,3 wk ahead,2.93913
2018-02-04,HHS Region 5,4 wk ahead,2.61969
2018-02-04,HHS Region 5,Season onset,2017-12-03
2018-02-11,HHS Region 5,1 wk ahead,3.79546
2018-02-11,HHS Region 5,2 wk ahead,2.93913
2018-02-11,HHS Region 5,3 wk ahead,2.61969
2018-02-11,HHS Region 5,4 wk ahead,2.28629
2018-02-11,HHS Region 5,Season onset,2017-12-03
2018-02-18,HHS Region 5,1 wk ahead,2.93913
2018-02-18,HHS Region 5,2 wk ahead,2.61969
2018-02-18,HHS Region 5,3 wk ahead,2.28629
2018-02-18,HHS Region 5,4 wk ahead,2.20342
2018-02-18,HHS Region 5,Season onset,2017-12-03
2018-02-25,HHS Region 5,1 wk ahead,2.61969
2018-02-25,HHS Region 5,2 wk ahead,2.28629
2018-02-25,HHS Region 5,3 wk ahead,2.20342
2018-02-25,HHS Region 5,4 wk ahead,2.14736
2018-02-25,HHS Region 5,Season onset,2017-12-03
2018-03-04,HHS Region 5,1 wk ahead,2.28629
2018-03-04,HHS Region 5,2 wk ahead,2.20342
2018-03-04,HHS Region 5,3 wk ahead,2.14736
2018-03-04,HHS Region 5,4 wk ahead,1.73606
2018-03-04,HHS Region 5,Season onset,2017-12-03
2018-03-11,HHS Region 5,1 wk ahead,2.20342
2018-03-11,HHS Region 5,2 wk ahead,2.14736
2018-03-11,HHS Region 5,3 wk ahead,1.73606
2018-03-11,HHS Region 5,4 wk ahead,1.6555
2018-03-11,HHS Region 5,Season onset,2017-12-03
2018-03-18,HHS Region 5,1 wk ahead,2.14736
2018-03-18,HHS Region 5,2 wk ahead,1.73606
2018-03-18,HHS Region 5,3 wk ahead,1.6555
2018-03-18,HHS Region 5,4 wk ahead,1.42352
2018-03-18,HHS Region 5,Season onset,2017-12-03
2018-03-25,HHS Region 5,1 wk ahead,1.73606
2018-03-25,HHS Region 5,2 wk ahead,1.6555
2018-03-25,HHS Region 5,3 wk ahead,1.42352
2018-03-25,HHS Region 5,4 wk ahead,1.38759
2018-03-25,HHS Region 5,Season onset,2017-12-03
2018-04-01,HHS Region 5,1 wk ahead,1.6555
2018-04-01,HHS Region 5,2 wk ahead,1.42352
2018-04-01,HHS Region 5,3 wk ahead,1.38759
2018-04-01,HHS Region 5,4 wk ahead,1.03766
2018-04-01,HHS Region 5,Season onset,2017-12-03
2018-04-08,HHS Region 5,1 wk ahead,1.42352
2018-04-08,HHS Region 5,2 wk ahead,1.38759
2018-04-08,HHS Region 5,3 wk ahead,1.03766
2018-04-08,HHS Region 5,Season onset,2017-12-03
2018-04-15,HHS Region 5,1 wk ahead,1.38759
2018-04-15,HHS Region 5,2 wk ahead,1.03766
2018-04-15,HHS Region 5,Season onset,2017-12-03
2018-04-22,HHS Region 5,1 wk ahead,1.03766
2018-04-22,HHS Region 5,Season onset,2017-12-03
2018-04-29,HHS Region 5,Season onset,2017-12-03
2018-05-06,HHS Region 5,Season onset,2017-12-03
2018-05-13,HHS Region 5,Season onset,2017-12-03
2018-05-20,HHS Region 5,Season onset,2017-12-03
2018-05-27,HHS Region 5,Season onset,2017-12-03
2018-06-03,HHS Region 5,Season onset,2017-12-03
2018-06-10,HHS Region 5,Season onset,2017-12-03
2018-06-17,HHS Region 5,Season onset,2017-12-03
2018-06-24,HHS Region 5,Season onset,2017-12-03
2018-07-01,HHS Region 5,Season onset,2017-12-03
2018-07-08,HHS Region 5,Season onset,2017-12-03
2018-07-15,HHS Region 5,Season onset,2017-12-03
2017-07-23,HHS Region 6,1 wk ahead,1.15229
2017-07-23,HHS Region 6,2 wk ahead,0.96867
2017-07-23,HHS Region 6,3 wk ahead,1.02289
2017-07-23,HHS Region 6,4 wk ahead,1.66769
2017-07-23,HHS Region 6,Season onset,2017-11-26
2017-07-30,HHS Region 6,1 wk ahead,0.96867
2017-07-30,HHS Region 6,2 wk ahead,1.02289
2017-07-30,HHS Region 6,3 wk ahead,1.66769
2017-07-30,HHS Region 6,4 wk ahead,1.74834
2017-07-30,HHS Region 6,Season onset,2017-11-26
2017-08-06,HHS Region 6,1 wk ahead,1.02289
2017-08-06,HHS Region 6,2 wk ahead,1.66769
2017-08-06,HHS Region 6,3 wk ahead,1.74834
2017-08-06,HHS Region 6,4 wk ahead,1.78512
2017-08-06,HHS Region 6,Season onset,2017-11-26
2017-08-13,HHS Region 6,1 wk ahead,1.66769
2017-08-13,HHS Region 6,2 wk ahead,1.74834
2017-08-13,HHS Region 6,3 wk ahead,1.78512
2017-08-13,HHS Region 6,4 wk ahead,1.76123
2017-08-13,HHS Region 6,Season onset,2017-11-26
2017-08-20,HHS Region 6,1 wk ahead,1.74834
2017-08-20,HHS Region 6,2 wk ahead,1.78512
2017-08-20,HHS Region 6,3 wk ahead,1.76123
2017-08-20,HHS Region 6,4 wk ahead,1.60371
2017-08-20,HHS Region 6,Season onset,2017-11-26
2017-08-27,HHS Region 6,1 wk ahead,1.78512
2017-08-27,HHS Region 6,2 wk ahead,1.76123
2017-08-27,HHS Region 6,3 wk ahead,1.60371
2017-08-27,HHS Region 6,4 wk ahead,1.79261
2017-08-27,HHS Region 6,Season onset,2017-11-26
2017-09-03,HHS Region 6,1 wk ahead,1.76123
2017-09-03,HHS Region 6,2 wk ahead,1.60371
2017-09-03,HHS Region 6,3 wk ahead,1.79261
2017-09-03,HHS Region 6,4 wk ahead,1.91595
2017-09-03,HHS Region 6,Season onset,2017-11-26
2017-09-10,HHS Region 6,1 wk ahead,1.60371
2017-09-10,HHS Region 6,2 wk ahead,1.79261
2017-09-10,HHS Region 6,3 wk ahead,1.91595
2017-09-10,HHS Region 6,4 wk ahead,2.04769
2017-09-10,HHS Region 6,Season onset,2017-11-26
2017-09-17,HHS Region 6,1 wk ahead,1.79261
2017-09-17,HHS Region 6,2 wk ahead,1.91595
2017-09-17,HHS Region 6,3 wk ahead,2.04769
2017-09-17,HHS Region 6,4 wk ahead,2.02153
2017-09-17,HHS Region 6,Season onset,2017-11-26
2017-09-24,HHS Region 6,1 wk ahead,1.91595
2017-09-24,HHS Region 6,2 wk ahead,2.04769
2017-09-24,HHS Region 6,3 wk ahead,2.02153
2017-09-24,HHS Region 6,4 wk ahead,2.23701
2017-09-24,HHS Region 6,Season onset,2017-11-26
2017-10-01,HHS Region 6,1 wk ahead,2.04769
2017-10-01,HHS Region 6,2 wk ahead,2.02153
2017-10-01,HHS Region 6,3 wk ahead,2.23701
2017-10-01,HHS Region 6,4 wk ahead,2.94144
2017-10-01,HHS Region 6,Season onset,2017-11-26
2017-10-08,HHS Region 6,1 wk ahead,2.02153
2017-10-08,HHS Region 6,2 wk ahead,2.23701
2017-10-08,HHS Region 6,3 wk ahead,2.94144
2017-10-08,HHS Region 6,4 wk ahead,3.30743
2017-10-08,HHS Region 6,Season onset,2017-11-26
2017-10-15,HHS Region 6,1 wk ahead,2.23701
2017-10-15,HHS Region 6,2 wk ahead,2.94144
2017-10-15,HHS Region 6,3 wk ahead,3.30743
2017-10-15,HHS Region 6,4 wk ahead,3.90415
2017-10-15,HHS Region 6,Season onset,2017-11-26
2017-10-22,HHS Region 6,1 wk ahead,2.94144
2017-10-22,HHS Region 6,2 wk ahead,3.30743
2017-10-22,HHS Region 6,3 wk ahead,3.90415
2017-10-22,HHS Region 6,4 wk ahead,4.09261
2017-10-22,HHS Region 6,Season onset,2017-11-26
2017-10-29,HHS Region 6,1 wk ahead,3.30743
2017-10-29,HHS Region 6,2 wk ahead,3.90415
2017-10-29,HHS Region 6,3 wk ahead,4.09261
2017-10-29,HHS Region 6,4 wk ahead,4.61822
2017-10-29,HHS Region 6,Season onset,2017-11-26
2017-11-05,HHS Region 6,1 wk ahead,3.90415
2017-11-05,HHS Region 6,2 wk ahead,4.09261
2017-11-05,HHS Region 6,3 wk ahead,4.61822
2017-11-05,HHS Region 6,4 wk ahead,5.12266
2017-11-05,HHS Region 6,Season onset,2017-11-26
2017-11-12,HHS Region 6,1 wk ahead,4.09261
2017-11-12,HHS Region 6,2 wk ahead,4.61822
2017-11-12,HHS Region 6,3 wk ahead,5.12266
2017-11-12,HHS Region 6,4 wk ahead,7.99198
2017-11-12,HHS Region 6,Season onset,2017-11-26
2017-11-19,HHS Region 6,1 wk ahead,4.61822
2017-11-19,HHS Region 6,2 wk ahead,5.12266
2017-11-19,HHS Region 6,3 wk ahead,7.99198
2017-11-19,HHS Region 6,4 wk ahead,11.5904
2017-11-19,HHS Region 6,Season onset,2017-11-26
2017-11-26,HHS Region 6,1 wk ahead,5.12266
2017-11-26,HHS Region 6,2 wk ahead,7.99198
2017-11-26,HHS Region 6,3 wk ahead,11.5904
2017-11-26,HHS Region 6,4 wk ahead,10.4037
2017-11-26,HHS Region 6,Season onset,2017-11-26
2017-12-03,HHS Region 6,1 wk ahead,7.99198
2017-12-03,HHS Region 6,2 wk ahead,11.5904
2017-12-03,HHS Region 6,3 wk ahead,10.4037
2017-12-03,HHS Region 6,4 wk ahead,11.0059
2017-12-03,HHS Region 6,Season onset,2017-11-26
2017-12-10,HHS Region 6,1 wk ahead,11.5904
2017-12-10,HHS Region 6,2 wk ahead,10.4037
2017-12-10,HHS Region 6,3 wk ahead,11.0059
2017-12-10,HHS Region 6,4 wk ahead,11.5043
2017-12-10,HHS Region 6,Season onset,2017-11-26
2017-12-17,HHS Region 6,1 wk ahead,10.4037
2017-12-17,HHS Region 6,2 wk ahead,11.0059
2017-12-17,HHS Region 6,3 wk ahead,11.5043
2017-12-17,HHS Region 6,4 wk ahead,11.716
2017-12-17,HHS Region 6,Season onset,2017-11-26
2017-12-24,HHS Region 6,1 wk ahead,11.0059
2017-12-24,HHS Region 6,2 wk ahead,11.5043
2017-12-24,HHS Region 6,3 wk ahead,11.716
2017-12-24,HHS Region 6,4 wk ahead,12.7142
2017-12-24,HHS Region 6,Season onset,2017-11-26
2017-12-31,HHS Region 6,1 wk ahead,11.5043
2017-12-31,HHS Region 6,2 wk ahead,11.716
2017-12-31,HHS Region 6,3 wk ahead,12.7142
2017-12-31,HHS Region 6,4 wk ahead,12.4931
2017-12-31,HHS Region 6,Season onset,2017-11-26
2018-01-07,HHS Region 6,1 wk ahead,11.716
2018-01-07,HHS Region 6,2 wk ahead,12.7142
2018-01-07,HHS Region 6,3 wk ahead,12.4931
2018-01-07,HHS Region 6,4 wk ahead,11.3564
2018-01-07,HHS Region 6,Season onset,2017-11-26
2018-01-14,HHS Region 6,1 wk ahead,12.7142
2018-01-14,HHS Region 6,2 wk ahead,12.4931
2018-01-14,HHS Region 6,3 wk ahead,11.3564
2018-01-14,HHS Region 6,4 wk ahead,9.55066
2018-01-14,HHS Region 6,Season onset,2017-11-26
2018-01-21,HHS Region 6,1 wk ahead,12.4931
2018-01-21,HHS Region 6,2 wk ahead,11.3564
2018-01-21,HHS Region 6,3 wk ahead,9.55066
2018-01-21,HHS Region 6,4 wk ahead,7.2525
2018-01-21,HHS Region 6,Season onset,2017-11-26
2018-01-28,HHS Region 6,1 wk ahead,11.3564
2018-01-28,HHS Region 6,2 wk ahead,9.55066
2018-01-28,HHS Region 6,3 wk ahead,7.2525
2018-01-28,HHS Region 6,4 wk ahead,5.34288
2018-01-28,HHS Region 6,Season onset,2017-11-26
2018-02-04,HHS Region 6,1 wk ahead,9.55066
2018-02-04,HHS Region 6,2 wk ahead,7.2525
2018-02-04,HHS Region 6,3 wk ahead,5.34288
2018-02-04,HHS Region 6,4 wk ahead,4.26976
2018-02-04,HHS Region 6,Season onset,2017-11-26
2018-02-11,HHS Region 6,1 wk ahead,7.2525
2018-02-11,HHS Region 6,2 wk ahead,5.34288
2018-02-11,HHS Region 6,3 wk ahead,4.26976
2018-02-11,HHS Region 6,4 wk ahead,3.34884
2018-02-11,HHS Region 6,Season onset,2017-11-26
2018-02-18,HHS Region 6,1 wk ahead,5.34288
2018-02-18,HHS Region 6,2 wk ahead,4.26976
2018-02-18,HHS Region 6,3 wk ahead,3.34884
2018-02-18,HHS Region 6,4 wk ahead,2.84125
2018-02-18,HHS Region 6,Season onset,2017-11-26
2018-02-25,HHS Region 6,1 wk ahead,4.26976
2018-02-25,HHS Region 6,2 wk ahead,3.34884
2018-02-25,HHS Region 6,3 wk ahead,2.84125
2018-02-25,HHS Region 6,4 wk ahead,2.97029
2018-02-25,HHS Region 6,Season onset,2017-11-26
2018-03-04,HHS Region 6,1 wk ahead,3.34884
2018-03-04,HHS Region 6,2 wk ahead,2.84125
2018-03-04,HHS Region 6,3 wk ahead,2.97029
2018-03-04,HHS Region 6,4 wk ahead,2.48462
2018-03-04,HHS Region 6,Season onset,2017-11-26
2018-03-11,HHS Region 6,1 wk ahead,2.84125
2018-03-11,HHS Region 6,2 wk ahead,2.97029
2018-03-11,HHS Region 6,3 wk ahead,2.48462
2018-03-11,HHS Region 6,4 wk ahead,2.25308
2018-03-11,HHS Region 6,Season onset,2017-11-26
2018-03-18,HHS Region 6,1 wk ahead,2.97029
2018-03-18,HHS Region 6,2 wk ahead,2.48462
2018-03-18,HHS Region 6,3 wk ahead,2.25308
2018-03-18,HHS Region 6,4 wk ahead,2.14447
2018-03-18,HHS Region 6,Season onset,2017-11-26
2018-03-25,HHS Region 6,1 wk ahead,2.48462
2018-03-25,HHS Region 6,2 wk ahead,2.25308
2018-03-25,HHS Region 6,3 wk ahead,2.14447
2018-03-25,HHS Region 6,4 wk ahead,2.11314
2018-03-25,HHS Region 6,Season onset,2017-11-26
2018-04-01,HHS Region 6,1 wk ahead,2.25308
2018-04-01,HHS Region 6,2 wk ahead,2.14447
2018-04-01,HHS Region 6,3 wk ahead,2.11314
2018-04-01,HHS Region 6,4 wk ahead,2.1298
2018-04-01,HHS Region 6,Season onset,2017-11-26
2018-04-08,HHS Region 6,1 wk ahead,2.14447
2018-04-08,HHS Region 6,2 wk ahead,2.11314
2018-04-08,HHS Region 6,3 wk ahead,2.1298
2018-04-08,HHS Region 6,Season onset,2017-11-26
2018-04-15,HHS Region 6,1 wk ahead,2.11314
2018-04-15,HHS Region 6,2 wk ahead,2.1298
2018-04-15,HHS Region 6,Season onset,2017-11-26
2018-04-22,HHS Region 6,1 wk ahead,2.1298
2018-04-22,HHS Region 6,Season onset,2017-11-26
2018-04-29,HHS Region 6,Season onset,2017-11-26
2018-05-06,HHS Region 6,Season onset,2017-11-26
2018-05-13,HHS Region 6,Season onset,2017-11-26
2018-05-20,HHS Region 6,Season onset,2017-11-26
2018-05-27,HHS Region 6,Season onset,2017-11-26
2018-06-03,HHS Region 6,Season onset,2017-11-26
2018-06-10,HHS Region 6,Season onset,2017-11-26
2018-06-17,HHS Region 6,Season onset,2017-11-26
2018-06-24,HHS Region 6,Season onset,2017-11-26
2018-07-01,HHS Region 6,Season onset,2017-11-26
2018-07-08,HHS Region 6,Season onset,2017-11-26
2018-07-15,HHS Region 6,Season onset,2017-11-26
2017-07-23,HHS Region 7,1 wk ahead,0.174172
2017-07-23,HHS Region 7,2 wk ahead,0.115888
2017-07-23,HHS Region 7,3 wk ahead,0.112074
2017-07-23,HHS Region 7,4 wk ahead,0.233776
2017-07-23,HHS Region 7,Season onset,2017-12-03
2017-07-30,HHS Region 7,1 wk ahead,0.115888
2017-07-30,HHS Region 7,2 wk ahead,0.112074
2017-07-30,HHS Region 7,3 wk ahead,0.233776
2017-07-30,HHS Region 7,4 wk ahead,0.142496
2017-07-30,HHS Region 7,Season onset,2017-12-03
2017-08-06,HHS Region 7,1 wk ahead,0.112074
2017-08-06,HHS Region 7,2 wk ahead,0.233776
2017-08-06,HHS Region 7,3 wk ahead,0.142496
2017-08-06,HHS Region 7,4 wk ahead,0.396513
2017-08-06,HHS Region 7,Season onset,2017-12-03
2017-08-13,HHS Region 7,1 wk ahead,0.233776
2017-08-13,HHS Region 7,2 wk ahead,0.142496
2017-08-13,HHS Region 7,3 wk ahead,0.396513
2017-08-13,HHS Region 7,4 wk ahead,0.27963
2017-08-13,HHS Region 7,Season onset,2017-12-03
2017-08-20,HHS Region 7,1 wk ahead,0.142496
2017-08-20,HHS Region 7,2 wk ahead,0.396513
2017-08-20,HHS Region 7,3 wk ahead,0.27963
2017-08-20,HHS Region 7,4 wk ahead,0.535088
2017-08-20,HHS Region 7,Season onset,2017-12-03
2017-08-27,HHS Region 7,1 wk ahead,0.396513
2017-08-27,HHS Region 7,2 wk ahead,0.27963
2017-08-27,HHS Region 7,3 wk ahead,0.535088
2017-08-27,HHS Region 7,4 wk ahead,0.54052
2017-08-27,HHS Region 7,Season onset,2017-12-03
2017-09-03,HHS Region 7,1 wk ahead,0.27963
2017-09-03,HHS Region 7,2 wk ahead,0.535088
2017-09-03,HHS Region 7,3 wk ahead,0.54052
2017-09-03,HHS Region 7,4 wk ahead,0.625799
2017-09-03,HHS Region 7,Season onset,2017-12-03
2017-09-10,HHS Region 7,1 wk ahead,0.535088
2017-09-10,HHS Region 7,2 wk ahead,0.54052
2017-09-10,HHS Region 7,3 wk ahead,0.625799
2017-09-10,HHS Region 7,4 wk ahead,0.700961
2017-09-10,HHS Region 7,Season onset,2017-12-03
2017-09-17,HHS Region 7,1 wk ahead,0.54052
2017-09-17,HHS Region 7,2 wk ahead,0.625799
2017-09-17,HHS Region 7,3 wk ahead,0.700961
2017-09-17,HHS Region 7,4 wk ahead,0.832588
2017-09-17,HHS Region 7,Season onset,2017-12-03
2017-09-24,HHS Region 7,1 wk ahead,0.625799
2017-09-24,HHS Region 7,2 wk ahead,0.700961
2017-09-24,HHS Region 7,3 wk ahead,0.832588
2017-09-24,HHS Region 7,4 wk ahead,0.943455
2017-09-24,HHS Region 7,Season onset,2017-12-03
2017-10-01,HHS Region 7,1 wk ahead,0.700961
2017-10-01,HHS Region 7,2 wk ahead,0.832588
2017-10-01,HHS Region 7,3 wk ahead,0.943455
2017-10-01,HHS Region 7,4 wk ahead,1.16063
2017-10-01,HHS Region 7,Season onset,2017-12-03
2017-10-08,HHS Region 7,1 wk ahead,0.832588
2017-10-08,HHS Region 7,2 wk ahead,0.943455
2017-10-08,HHS Region 7,3 wk ahead,1.16063
2017-10-08,HHS Region 7,4 wk ahead,1.25174
2017-10-08,HHS Region 7,Season onset,2017-12-03
2017-10-15,HHS Region 7,1 wk ahead,0.943455
2017-10-15,HHS Region 7,2 wk ahead,1.16063
2017-10-15,HHS Region 7,3 wk ahead,1.25174
2017-10-15,HHS Region 7,4 wk ahead,1.40765
2017-10-15,HHS Region 7,Season onset,2017-12-03
2017-10-22,HHS Region 7,1 wk ahead,1.16063
2017-10-22,HHS Region 7,2 wk ahead,1.25174
2017-10-22,HHS Region 7,3 wk ahead,1.40765
2017-10-22,HHS Region 7,4 wk ahead,1.72814
2017-10-22,HHS Region 7,Season onset,2017-12-03
2017-10-29,HHS Region 7,1 wk ahead,1.25174
2017-10-29,HHS Region 7,2 wk ahead,1.40765
2017-10-29,HHS Region 7,3 wk ahead,1.72814
2017-10-29,HHS Region 7,4 wk ahead,1.47504
2017-10-29,HHS Region 7,Season onset,2017-12-03
2017-11-05,HHS Region 7,1 wk ahead,1.40765
2017-11-05,HHS Region 7,2 wk ahead,1.72814
2017-11-05,HHS Region 7,3 wk ahead,1.47504
2017-11-05,HHS Region 7,4 wk ahead,2.05556
2017-11-05,HHS Region 7,Season onset,2017-12-03
2017-11-12,HHS Region 7,1 wk ahead,1.72814
2017-11-12,HHS Region 7,2 wk ahead,1.47504
2017-11-12,HHS Region 7,3 wk ahead,2.05556
2017-11-12,HHS Region 7,4 wk ahead,2.75837
2017-11-12,HHS Region 7,Season onset,2017-12-03
2017-11-19,HHS Region 7,1 wk ahead,1.47504
2017-11-19,HHS Region 7,2 wk ahead,2.05556
2017-11-19,HHS Region 7,3 wk ahead,2.75837
2017-11-19,HHS Region 7,4 wk ahead,4.32304
2017-11-19,HHS Region 7,Season onset,2017-12-03
2017-11-26,HHS Region 7,1 wk ahead,2.05556
2017-11-26,HHS Region 7,2 wk ahead,2.75837
2017-11-26,HHS Region 7,3 wk ahead,4.32304
2017-11-26,HHS Region 7,4 wk ahead,7.25157
2017-11-26,HHS Region 7,Season onset,2017-12-03
2017-12-03,HHS Region 7,1 wk ahead,2.75837
2017-12-03,HHS Region 7,2 wk ahead,4.32304
2017-12-03,HHS Region 7,3 wk ahead,7.25157
2017-12-03,HHS Region 7,4 wk ahead,7.62744
2017-12-03,HHS Region 7,Season onset,2017-12-03
2017-12-10,HHS Region 7,1 wk ahead,4.32304
2017-12-10,HHS Region 7,2 wk ahead,7.25157
2017-12-10,HHS Region 7,3 wk ahead,7.62744
2017-12-10,HHS Region 7,4 wk ahead,6.72613
2017-12-10,HHS Region 7,Season onset,2017-12-03
2017-12-17,HHS Region 7,1 wk ahead,7.25157
